,Unnamed: 0,Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits,ratings,difficulties,num_ratings
880,880,2022-23,Spring,CS,3114,Data Structures and Algorithms,Sullivan,2.96,42.9,4.8,7.9,9.5,6.3,7.9,3.2,0.0,3.2,6.3,0.0,7.9,11,63,13373,3,2.6,4.1,19.0
881,881,2019-20,Fall,CS,1014,Intro Computational Thinking,Kafura,3.25,35.9,17.2,6.3,15.6,10.9,3.1,3.1,3.1,0.0,0.0,3.1,1.6,2,64,82741,3,4.7,2.7,3.0
882,882,2019-20,Fall,CS,3604,Professionalism in Computing,Dunlap,3.6,65.6,9.4,9.4,3.1,4.7,1.6,0.0,0.0,3.1,1.6,1.6,0.0,0,64,90107,3,5.0,1.0,4.0
883,883,2019-20,Spring,CS,3714,Mobile Software Development,Esakia,3.93,92.2,1.6,3.1,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0,64,19680,3,4.5,1.5,2.0
884,884,2021-22,Fall,CS,1014,Intro Computational Thinking,Kafura,3.3,39.1,20.3,9.4,7.8,9.4,1.6,3.1,3.1,0.0,3.1,1.6,1.6,3,64,83013,3,4.7,2.7,3.0
885,885,2021-22,Fall,CS,5525,Data Analytics,Karpatne,3.9,75.0,18.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,92713,3,4.5,3.5,4.0
886,886,2022-23,Fall,CS,1014,Intro Computational Thinking,Kafura,3.44,42.2,29.7,1.6,7.8,4.7,3.1,6.3,1.6,0.0,1.6,0.0,1.6,4,64,83192,3,4.7,2.7,3.0
887,887,2023-24,Fall,CS,3724,Human-Computr Intrctn,McCrickard,3.65,54.7,23.4,6.3,4.7,4.7,3.1,1.6,0.0,0.0,1.6,0.0,0.0,1,64,91147,3,4.5,3.4,15.0
888,888,2018-19,Fall,CS,2505,Intro Computer Organization,Jung,2.58,12.3,6.2,10.8,15.4,9.2,10.8,23.1,1.5,4.6,0.0,0.0,6.2,10,65,82688,3,2.9,4.0,46.0
889,889,2018-19,Fall,CS,5044,Object-Oriented Pgmming Java,Kulczycki,3.57,53.8,16.9,7.7,12.3,3.1,1.5,0.0,3.1,0.0,0.0,0.0,1.5,0,65,82758,3,3.0,3.4,3.0
890,890,2019-20,Fall,CS,3704,Intermed Software Des,Meng,3.5,26.2,26.2,23.1,18.5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,82829,3,5.0,2.1,14.0
891,891,2019-20,Spring,CS,5254,Mobile Application Development,Kulczycki,3.84,69.2,18.5,7.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,13137,3,3.0,3.4,3.0
892,892,2020-21,Fall,CS,3114,Data Structures and Algorithms,Cao,3.37,44.6,12.3,15.4,12.3,4.6,3.1,1.5,0.0,0.0,1.5,1.5,3.1,1,65,83017,3,2.0,4.9,13.0
893,893,2020-21,Fall,CS,3744,Intro GUI Programming/Graphics,Gusukuma,3.42,38.5,30.8,6.2,3.1,9.2,4.6,4.6,0.0,0.0,0.0,0.0,3.1,1,65,91155,3,5.0,3.2,7.0
894,894,2020-21,Spring,CS,4114,Formal Languages,Mohammed,3.5,56.9,13.8,4.6,9.2,3.1,1.5,3.1,3.1,1.5,1.5,1.5,0.0,0,65,13174,3,4.7,3.3,3.0
895,895,2021-22,Spring,CS,5594,Blockchain Technologies,Gao,3.91,86.2,7.7,3.1,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1,65,13427,3,2.7,3.3,3.0
896,896,2023-24,Fall,CS,5704,Software Engineering,Cameron,3.97,90.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,91659,3,4.8,2.8,6.0
897,897,2018-19,Spring,CS,4624,Multimedia/Hypertext,Fox,3.41,28.8,22.7,15.2,19.7,6.1,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0,66,12829,3,3.4,4.3,25.0
898,898,2019-20,Fall,CS,4264,Principles Computer Security,Hicks,3.55,47.0,10.6,21.2,13.6,0.0,6.1,1.5,0.0,0.0,0.0,0.0,0.0,2,66,82841,3,0.0,0.0,0.0
899,899,2020-21,Fall,CS,1044,Intro Prog in C,Stevens,3.02,34.8,15.2,9.1,12.1,7.6,4.5,0.0,3.0,0.0,4.5,0.0,9.1,0,66,82934,3,2.1,3.6,13.0
900,900,2021-22,Fall,CS,3744,Intro GUI Programming/Graphics,Gusukuma,3.48,50.0,19.7,10.6,4.5,0.0,6.1,4.5,0.0,3.0,0.0,0.0,1.5,2,66,83120,3,5.0,3.2,7.0
901,901,2022-23,Fall,CS,5244,Web Application Development,Mengistu,3.88,75.8,15.2,6.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,91735,3,0.0,0.0,0.0
902,902,2023-24,Fall,CS,1044,Intro Prog in C,King,3.48,66.7,4.5,3.0,7.6,1.5,7.6,3.0,0.0,3.0,0.0,0.0,3.0,0,66,83277,3,3.9,3.5,51.0
903,903,2020-21,Fall,CS,2104,Intro to Problem Solving in CS,Kotut,3.84,79.1,9.0,4.5,3.0,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1,67,91957,3,2.8,4.0,16.0
904,904,2020-21,Spring,CS,2104,Intro to Problem Solving in CS,Roth,3.61,56.7,14.9,9.0,10.4,6.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,1,67,13075,3,4.8,2.8,5.0
905,905,2021-22,Fall,CS,4804,Introduction to AI,Chen,3.39,34.3,25.4,14.9,6.0,7.5,3.0,1.5,4.5,1.5,0.0,1.5,0.0,1,67,83139,3,1.6,3.9,8.0
906,906,2022-23,Fall,CS,2064,Intermediate Prog in Python,Wenskovitch,3.38,44.8,14.9,6.0,11.9,9.0,3.0,4.5,3.0,1.5,1.5,0.0,0.0,4,67,83219,3,4.1,2.9,18.0
907,907,2022-23,Fall,CS,5764,Information Visualization,North,3.94,89.6,6.0,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,83427,3,4.0,2.8,41.0
908,908,2022-23,Fall,CS,5704,Software Engineering,Kulczycki,3.83,71.6,14.9,6.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,90894,3,3.0,3.4,3.0
909,909,2022-23,Spring,CS,5704,Software Engineering,Kulczycki,3.84,79.1,14.9,1.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0,67,13553,3,3.0,3.4,3.0
910,910,2022-23,Spring,CS,3704,Intermed Software Des,Hicks,3.97,92.5,6.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,20811,3,0.0,0.0,0.0
911,911,2022-23,Spring,CS,3744,Intro GUI Programing/Graphics,Tasooji,3.72,71.6,4.5,9.0,7.5,4.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,2,67,22083,3,3.6,3.1,24.0
912,912,2018-19,Spring,CS,4264,Principles Computer Security,Wang,3.6,35.3,29.4,23.5,7.4,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1,68,12825,3,3.1,3.1,4.0
913,913,2019-20,Fall,CS,1044,Intro Prog in C,Stevens,3.12,39.7,14.7,4.4,10.3,5.9,8.8,7.4,1.5,0.0,0.0,0.0,7.4,1,68,82742,3,2.1,3.6,13.0
914,914,2019-20,Spring,CS,3604,Professionalism in Computing,McCrickard,3.8,70.6,14.7,4.4,7.4,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0,68,19678,3,4.5,3.4,15.0
915,915,2020-21,Spring,CS,2104,Intro to Problem Solving in CS,Esakia,3.83,73.5,11.8,5.9,7.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,68,13073,3,4.5,1.5,2.0
916,916,2020-21,Spring,CS,2104,Intro to Problem Solving in CS,Kotut,3.48,47.1,17.6,13.2,8.8,2.9,1.5,4.4,0.0,2.9,0.0,0.0,1.5,1,68,13076,3,2.8,4.0,16.0
917,917,2021-22,Fall,CS,2104,Intro to Problem Solving in CS,Esakia,3.63,47.1,22.1,11.8,11.8,5.9,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2,68,83049,3,4.5,1.5,2.0
918,918,2021-22,Spring,CS,1044,Intro Prog in C,Stevens,3.16,42.6,10.3,13.2,5.9,5.9,5.9,4.4,1.5,4.4,0.0,0.0,5.9,4,68,13171,3,2.1,3.6,13.0
919,919,2021-22,Spring,CS,2104,Intro to Problem Solving in CS,Cao,3.52,42.6,14.7,13.2,23.5,2.9,0.0,0.0,1.5,1.5,0.0,0.0,0.0,2,68,13199,3,2.0,4.9,13.0
920,920,2021-22,Spring,CS,4114,Formal Languages,Shaffer,3.32,32.4,14.7,7.4,20.6,14.7,7.4,2.9,0.0,0.0,0.0,0.0,0.0,1,68,13298,3,3.7,3.4,18.0
921,921,2021-22,Spring,CS,4264,Principles Computer Security,Chung,3.52,58.8,7.4,10.3,5.9,1.5,8.8,5.9,0.0,1.5,0.0,0.0,0.0,1,68,13300,3,4.3,3.6,21.0
922,922,2023-24,Fall,CS,4104,Data and Algorithm Analysis,Raghvendra,3.44,38.2,13.2,17.6,14.7,10.3,2.9,1.5,1.5,0.0,0.0,0.0,0.0,2,68,83388,3,3.0,4.5,2.0
923,923,2023-24,Fall,CS,5254,Mobile Application Development,Oliva,3.8,82.4,10.3,1.5,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0,68,83483,3,2.5,2.1,17.0
924,924,2023-24,Fall,CS,5744,Software Design and Quality,Edmison,3.99,98.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,91386,3,1.0,5.0,1.0
925,925,2019-20,Spring,CS,1114,Intro to Software Design,Kotut,3.08,13.0,14.5,30.4,14.5,8.7,11.6,1.4,1.4,1.4,0.0,1.4,1.4,0,69,12932,3,2.8,4.0,16.0
926,926,2019-20,Spring,CS,1114,Intro to Software Design,Kotut,2.99,13.0,10.1,20.3,20.3,17.4,10.1,4.3,0.0,0.0,1.4,1.4,1.4,1,69,12933,3,2.8,4.0,16.0
927,927,2020-21,Fall,CS,2104,Intro to Problem Solving in CS,McPherson,3.75,68.1,14.5,7.2,5.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0,69,82970,3,5.0,3.8,32.0
928,928,2020-21,Spring,CS,4264,Principles Computer Security,Chung,3.38,44.9,14.5,13.0,5.8,7.2,1.4,10.1,0.0,0.0,1.4,0.0,1.4,1,69,13176,3,4.3,3.6,21.0
929,929,2020-21,Spring,CS,4604,Int Data Base Mgt Sys,Chen,3.18,15.9,20.3,23.2,14.5,13.0,7.2,1.4,1.4,0.0,1.4,0.0,1.4,0,69,13178,3,1.6,3.9,8.0
930,930,2021-22,Fall,CS,1114,Intro to Software Design,Barnette,1.94,7.2,4.3,5.8,14.5,5.8,18.8,2.9,4.3,4.3,8.7,0.0,23.2,39,69,83038,3,2.0,4.1,51.0
931,931,2021-22,Fall,CS,2104,Intro to Problem Solving in CS,Esakia,3.31,34.8,14.5,21.7,11.6,1.4,10.1,0.0,1.4,1.4,0.0,0.0,2.9,0,69,83050,3,4.5,1.5,2.0
932,932,2021-22,Fall,CS,3724,Human-Computr Intrctn,Kulak,3.3,20.3,26.1,17.4,15.9,8.7,4.3,4.3,2.9,0.0,0.0,0.0,0.0,0,69,83119,3,1.5,3.9,8.0
933,933,2022-23,Spring,CS,3724,Human-Computr Intrctn,Hassan,3.75,68.1,10.1,15.9,2.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2,69,13398,3,3.7,3.8,6.0
934,934,2018-19,Spring,CS,1064,Intro to Programming in Python,Davis,3.23,55.7,0.0,0.0,21.4,0.0,0.0,15.7,0.0,0.0,4.3,0.0,2.9,2,70,12750,3,4.9,3.6,21.0
935,935,2019-20,Fall,CS,1014,Intro Computational Thinking,Gusukuma,3.06,28.6,20.0,14.3,17.1,1.4,1.4,1.4,0.0,4.3,0.0,5.7,5.7,1,70,82740,3,5.0,3.2,7.0
936,936,2019-20,Spring,CS,1064,Intro to Programming in Python,Powell,3.87,77.1,12.9,5.7,2.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,12917,3,2.6,4.0,13.0
937,937,2020-21,Fall,CS,4114,Formal Languages,Mohammed,3.54,55.7,12.9,12.9,4.3,4.3,2.9,2.9,2.9,0.0,0.0,0.0,1.4,0,70,83038,3,4.7,3.3,3.0
938,938,2022-23,Spring,CS,4104,Data and Algorithm Analysis,Ji,3.41,22.9,27.1,24.3,12.9,5.7,2.9,4.3,0.0,0.0,0.0,0.0,0.0,1,70,13404,3,2.3,3.8,5.0
939,939,2023-24,Fall,CS,3754,Cloud Software Development,Khan,3.74,78.6,7.1,4.3,1.4,4.3,0.0,0.0,0.0,2.9,0.0,0.0,1.4,1,70,83384,3,5.0,3.4,34.0
940,940,2023-24,Fall,CS,5244,Web Application Development,Mengistu,3.56,42.9,22.9,15.7,8.6,7.1,0.0,1.4,0.0,0.0,0.0,0.0,1.4,0,70,91236,3,0.0,0.0,0.0
941,941,2018-19,Fall,CS,3704,Intermed Software Des,Edmison,3.78,57.7,28.2,8.5,2.8,1.4,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0,71,82716,3,1.0,5.0,1.0
942,942,2018-19,Spring,CS,3114,Data Structures and Algorithms,Edmison,3.32,33.8,9.9,22.5,14.1,8.5,2.8,4.2,2.8,0.0,1.4,0.0,0.0,2,71,12804,3,1.0,5.0,1.0
943,943,2019-20,Fall,CS,1064,Intro to Programming in Python,Wenskovitch,3.83,85.9,0.0,0.0,11.3,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,1,71,82753,3,4.1,2.9,18.0
944,944,2019-20,Fall,CS,3214,Computer Systems,McQuain,2.63,12.7,5.6,4.2,28.2,9.9,2.8,21.1,4.2,2.8,7.0,0.0,1.4,2,71,82819,3,2.9,4.3,23.0
945,945,2019-20,Fall,CS,3724,Human-Computr Intrctn,Harrison,3.41,25.4,32.4,18.3,8.5,7.0,1.4,5.6,0.0,0.0,0.0,0.0,1.4,0,71,82831,3,4.3,2.8,36.0
946,946,2020-21,Fall,CS,2104,Intro to Problem Solving in CS,Roth,3.74,67.6,15.5,2.8,5.6,5.6,1.4,0.0,0.0,1.4,0.0,0.0,0.0,0,71,82968,3,4.8,2.8,5.0
947,947,2020-21,Fall,CS,2104,Intro to Problem Solving in CS,Esakia,3.74,69.0,11.3,7.0,9.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0,71,82969,3,4.5,1.5,2.0
948,948,2021-22,Fall,CS,1044,Intro Prog in C,Stevens,3.35,45.1,15.5,8.5,7.0,8.5,7.0,1.4,2.8,0.0,1.4,0.0,2.8,2,71,83015,3,2.1,3.6,13.0
949,949,2021-22,Spring,CS,2064,Intermediate Prog in Python,Wenskovitch,3.2,45.1,1.4,5.6,18.3,12.7,1.4,7.0,2.8,0.0,4.2,0.0,1.4,1,71,20325,3,4.1,2.9,18.0
950,950,2022-23,Spring,CS,2104,Intro to Problem Solving in CS,Cao,3.42,38.0,21.1,12.7,9.9,5.6,7.0,2.8,0.0,2.8,0.0,0.0,0.0,0,71,13297,3,2.0,4.9,13.0
951,951,2022-23,Spring,CS,5664,Social Media Analytics,Butler,3.78,60.6,22.5,9.9,5.6,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0,71,13549,3,4.2,4.0,3.0
952,952,2023-24,Fall,CS,3744,Intro GUI Programming/Graphics,Gracanin,3.08,22.5,23.9,12.7,11.3,9.9,7.0,1.4,2.8,2.8,0.0,0.0,5.6,4,71,83383,3,1.6,4.4,7.0
953,953,2018-19,Fall,CS,2104,Intro to Problem Solving in CS,Esakia,3.49,27.8,26.4,16.7,23.6,4.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0,72,82671,3,4.5,1.5,2.0
954,954,2018-19,Fall,CS,1064,Intro to Programming in Python,Ahmadian,3.57,72.2,0.0,0.0,19.4,0.0,0.0,2.8,0.0,0.0,4.2,0.0,1.4,3,72,89530,3,3.8,1.8,3.0
955,955,2019-20,Fall,CS,2104,Intro to Problem Solving in CS,Powell,3.36,18.1,29.2,20.8,18.1,6.9,2.8,2.8,1.4,0.0,0.0,0.0,0.0,2,72,82774,3,2.6,4.0,13.0
956,956,2021-22,Fall,CS,3114,Data Structures and Algorithms,Sullivan,2.94,15.3,13.9,16.7,18.1,9.7,5.6,13.9,0.0,2.8,1.4,1.4,1.4,18,72,83103,3,2.6,4.1,19.0
957,957,2022-23,Fall,CS,2104,Intro to Problem Solving in CS,Ellis,3.71,51.4,33.3,6.9,1.4,4.2,0.0,1.4,0.0,0.0,0.0,1.4,0.0,0,72,83221,3,2.8,3.8,22.0
958,958,2022-23,Fall,CS,1114,Intro to Software Design,Hillman,2.89,31.9,4.2,8.3,16.7,9.7,2.8,6.9,6.9,4.2,4.2,0.0,4.2,20,72,90769,3,4.0,3.6,14.0
959,959,2022-23,Spring,CS,2104,Intro to Problem Solving in CS,Cao,3.29,33.3,18.1,11.1,16.7,9.7,2.8,1.4,2.8,0.0,0.0,2.8,1.4,0,72,13298,3,2.0,4.9,13.0
960,960,2018-19,Fall,CS,2104,Intro to Problem Solving in CS,Ellis,3.63,35.6,32.9,16.4,12.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73,82673,3,2.8,3.8,22.0
961,961,2018-19,Spring,CS,2506,Intro to Computer Organization,Jian,2.5,4.1,8.2,8.2,17.8,13.7,6.8,28.8,4.1,0.0,5.5,0.0,2.7,9,73,12790,3,2.8,4.5,10.0
962,962,2018-19,Spring,CS,4604,Int Data Base Mgt Sys,Quintin,2.9,9.6,6.8,21.9,28.8,4.1,15.1,4.1,6.8,1.4,0.0,0.0,1.4,2,73,12828,3,2.8,4.4,11.0
963,963,2019-20,Fall,CS,2104,Intro to Problem Solving in CS,Esakia,3.58,35.6,34.2,19.2,2.7,1.4,2.7,2.7,0.0,1.4,0.0,0.0,0.0,1,73,82773,3,4.5,1.5,2.0
964,964,2019-20,Spring,CS,3114,Data Structures and Algorithms,Edmison,3.74,64.4,12.3,8.2,12.3,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0,73,13006,3,1.0,5.0,1.0
965,965,2021-22,Fall,CS,2104,Intro to Problem Solving in CS,Emebo,3.24,23.3,17.8,21.9,19.2,2.7,9.6,1.4,1.4,0.0,0.0,1.4,1.4,0,73,83047,3,,,
966,966,2021-22,Fall,CS,2104,Intro to Problem Solving in CS,Emebo,3.2,24.7,17.8,17.8,26.0,1.4,0.0,4.1,2.7,1.4,0.0,0.0,4.1,2,73,83048,3,,,
967,967,2021-22,Fall,CS,5704,Software Engineering,Kulczycki,3.68,67.1,6.8,5.5,12.3,5.5,0.0,1.4,0.0,1.4,0.0,0.0,0.0,0,73,83228,3,3.0,3.4,3.0
968,968,2021-22,Spring,CS,2505,Intro Computer Organization,McQuain,2.56,15.1,1.4,4.1,30.1,2.7,4.1,30.1,1.4,1.4,4.1,1.4,4.1,4,73,13225,3,2.9,4.3,23.0
969,969,2021-22,Spring,CS,3114,Data Structures and Algorithms,Sullivan,3.02,34.2,11.0,9.6,9.6,5.5,11.0,8.2,1.4,2.7,1.4,0.0,5.5,12,73,20328,3,2.6,4.1,19.0
970,970,2022-23,Fall,CS,2104,Intro to Problem Solving in CS,Emebo,3.26,28.8,24.7,9.6,11.0,5.5,9.6,8.2,0.0,1.4,0.0,0.0,1.4,3,73,83220,3,,,
971,971,2022-23,Fall,CS,3704,Intermed Software Des,Alsafwan,3.88,82.2,15.1,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0,73,91809,3,,,
972,972,2023-24,Fall,CS,2104,Intro to Problem Solving in CS,Sullivan,3.5,41.1,20.5,11.0,13.7,6.8,4.1,1.4,0.0,1.4,0.0,0.0,0.0,0,73,83304,3,2.6,4.1,19.0
973,973,2021-22,Fall,CS,1054,Intro to Programming in Java,Gusukuma,3.27,47.3,8.1,10.8,10.8,6.8,1.4,5.4,4.1,0.0,0.0,1.4,4.1,7,74,83019,3,5.0,3.2,7.0
974,974,2021-22,Spring,CS,4104,Data and Algorithm Analysis,Hamouda,3.19,10.8,24.3,21.6,21.6,9.5,5.4,2.7,2.7,1.4,0.0,0.0,0.0,0,74,13296,3,5.0,1.9,4.0
975,975,2022-23,Spring,CS,2505,Intro Computer Organization,Senger,2.84,14.9,14.9,9.5,21.6,12.2,2.7,13.5,2.7,1.4,1.4,0.0,5.4,8,74,13324,3,2.6,3.0,1.0
976,976,2022-23,Spring,CS,4624,Multimedia/Hypertext,Fox,3.54,44.6,23.0,10.8,9.5,5.4,0.0,4.1,1.4,0.0,1.4,0.0,0.0,0,74,13414,3,3.4,4.3,25.0
977,977,2023-24,Fall,CS,2104,Intro to Problem Solving in CS,Nizamani,3.67,47.3,25.7,10.8,12.2,2.7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1,74,83305,3,3.3,2.9,34.0
978,978,2023-24,Fall,CS,2104,Intro to Problem Solving in CS,Cao,3.53,35.1,29.7,10.8,14.9,4.1,4.1,0.0,1.4,0.0,0.0,0.0,0.0,1,74,83307,3,2.0,4.9,13.0
979,979,2023-24,Fall,CS,4114,Formal Languages,Nassajianmojarrad,3.6,47.3,17.6,16.2,10.8,2.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0,74,91325,3,4.4,2.6,21.0
980,980,2018-19,Spring,CS,1044,Intro Prog in C,Stevens,2.87,36.0,13.3,10.7,8.0,4.0,2.7,4.0,1.3,1.3,5.3,0.0,13.3,4,75,12737,3,2.1,3.6,13.0
981,981,2018-19,Spring,CS,3214,Computer Systems,Butt,2.98,17.3,5.3,13.3,33.3,8.0,10.7,5.3,4.0,0.0,1.3,0.0,1.3,2,75,12807,3,4.5,4.0,2.0
982,982,2019-20,Spring,CS,2505,Intro Computer Organization,Wenskovitch,3.57,48.0,18.7,13.3,13.3,2.7,1.3,0.0,0.0,0.0,1.3,0.0,1.3,1,75,12957,3,4.1,2.9,18.0
983,983,2023-24,Fall,CS,2064,Intermediate Prog in Python,Sullivan,3.27,30.7,25.3,13.3,9.3,6.7,1.3,5.3,2.7,0.0,2.7,0.0,2.7,4,75,83303,3,2.6,4.1,19.0
984,984,2023-24,Fall,CS,2104,Intro to Problem Solving in CS,Cao,3.51,38.7,22.7,16.0,10.7,5.3,4.0,1.3,0.0,1.3,0.0,0.0,0.0,0,75,83306,3,2.0,4.9,13.0
985,985,2023-24,Fall,CS,4804,Introduction to AI,Chen,3.36,32.0,18.7,22.7,12.0,4.0,1.3,5.3,1.3,1.3,0.0,0.0,1.3,1,75,83409,3,1.6,3.9,8.0
986,986,2018-19,Fall,CS,2506,Intro to Computer Organization,Lee,2.6,17.1,5.3,0.0,19.7,17.1,11.8,10.5,3.9,5.3,5.3,0.0,3.9,6,76,82691,3,3.9,2.8,19.0
987,987,2019-20,Fall,CS,4104,Data and Algorithm Analysis,Heath,3.32,25.0,18.4,19.7,25.0,5.3,0.0,2.6,2.6,0.0,0.0,0.0,1.3,1,76,82836,3,5.0,2.6,29.0
988,988,2021-22,Fall,CS,3604,Professionalism in Computing,Dunlap,3.82,82.9,6.6,3.9,1.3,1.3,1.3,0.0,0.0,0.0,1.3,1.3,0.0,0,76,83109,3,5.0,1.0,4.0
989,989,2022-23,Fall,CS,5744,Software Design and Quality,Edmison,3.94,90.8,5.3,1.3,1.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0,76,83426,3,1.0,5.0,1.0
990,990,2020-21,Fall,CS,3604,Professionalism in Computing,Dunlap,3.78,77.9,7.8,2.6,6.5,0.0,1.3,2.6,0.0,0.0,1.3,0.0,0.0,0,77,83025,3,5.0,1.0,4.0
991,991,2020-21,Spring,CS,3604,Professionalism in Computing,Dunlap,3.83,75.3,16.9,1.3,1.3,2.6,0.0,1.3,0.0,0.0,1.3,0.0,0.0,0,77,13158,3,5.0,1.0,4.0
992,992,2021-22,Fall,CS,5024,Ethics & Professionalism in CS,Farghally,3.9,90.9,5.2,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0,77,83199,3,4.7,3.3,3.0
993,993,2018-19,Spring,CS,3304,Comparative Languages,Poursardar,3.43,42.3,15.4,16.7,12.8,0.0,6.4,2.6,0.0,0.0,3.8,0.0,0.0,0,78,12809,3,2.8,3.0,12.0
994,994,2019-20,Spring,CS,3604,Professionalism in Computing,Dunlap,3.9,79.5,14.1,2.6,2.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78,13015,3,5.0,1.0,4.0
995,995,2023-24,Fall,CS,3704,Intermed Software Des,Brown,3.84,69.2,19.2,5.1,5.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,78,83376,3,4.0,3.7,6.0
996,996,2018-19,Fall,CS,2104,Intro to Problem Solving in CS,Ellis,3.38,30.4,24.1,21.5,7.6,3.8,7.6,1.3,1.3,1.3,0.0,0.0,1.3,1,79,82672,3,2.8,3.8,22.0
997,997,2018-19,Fall,CS,3214,Computer Systems,McQuain,2.74,10.1,10.1,11.4,19.0,15.2,3.8,21.5,2.5,2.5,1.3,0.0,2.5,6,79,82707,3,2.9,4.3,23.0
998,998,2018-19,Fall,CS,3604,Professionalism in Computing,Dunlap,3.79,72.2,12.7,6.3,3.8,1.3,2.5,1.3,0.0,0.0,0.0,0.0,0.0,1,79,82711,3,5.0,1.0,4.0
999,999,2020-21,Spring,CS,1044,Intro Prog in C,Stevens,3.35,38.0,24.1,6.3,8.9,7.6,5.1,6.3,0.0,1.3,0.0,0.0,2.5,2,79,13047,3,2.1,3.6,13.0
1000,1000,2020-21,Spring,CS,3744,Intro GUI Programming/Graphics,Gusukuma,3.35,46.8,15.2,12.7,6.3,2.5,3.8,5.1,0.0,1.3,2.5,1.3,2.5,6,79,13170,3,5.0,3.2,7.0
1001,1001,2021-22,Spring,CS,4604,Int Data Base Mgt Sys,Hamouda,3.59,44.3,22.8,16.5,7.6,1.3,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1,79,13304,3,5.0,1.9,4.0
1002,1002,2021-22,Spring,CS,4624,Multimedia/Hypertext,Fox,3.55,41.8,25.3,12.7,8.9,5.1,3.8,1.3,0.0,0.0,1.3,0.0,0.0,0,79,13305,3,3.4,4.3,25.0
1003,1003,2018-19,Fall,CS,3304,Comparative Languages,Meng,2.61,5.0,7.5,16.3,12.5,16.3,17.5,7.5,8.8,0.0,6.3,2.5,0.0,4,80,82709,3,5.0,2.1,14.0
1004,1004,2018-19,Spring,CS,4104,Data and Algorithm Analysis,Heath,2.62,12.5,8.8,11.3,10.0,11.3,11.3,16.3,8.8,6.3,1.3,0.0,2.5,2,80,12823,3,5.0,2.6,29.0
1005,1005,2020-21,Spring,CS,3304,Comparative Languages,McPherson,3.46,58.8,10.0,6.3,7.5,7.5,2.5,1.3,0.0,0.0,2.5,0.0,3.8,0,80,13156,3,5.0,3.8,32.0
1006,1006,2020-21,Spring,CS,3604,Professionalism in Computing,Dunlap,3.91,81.3,13.8,2.5,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,13160,3,5.0,1.0,4.0
1007,1007,2020-21,Spring,CS,5254,Mobile Application Development,Kulczycki,3.64,58.8,13.8,10.0,10.0,3.8,0.0,2.5,0.0,0.0,0.0,0.0,1.3,0,80,13289,3,3.0,3.4,3.0
